id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
15781,2025-12-31,1436,52,10,10,,222.55,
15782,2026-12-02,1269,26,7,7,,282.82,
15783,2025-12-04,2076,19,2,7,,9.64,
15784,2025-10-15,2196,62,13,2,435.33,30.92,
15785,2026-01-11,3578,67,13,4,1659.45,222.78,
15786,2025-02-03,2119,61,1,11,,,292547.94
15787,2025-04-17,1132,66,3,9,,,99207.41
15788,2025-09-08,208,41,11,12,1505.93,139.55,
15789,2025-07-14,191,52,11,11,,,
15791,2025-08-19,1977,33,3,8,-670.76,,62451.54
15792,2025-03-27,1464,1,8,5,,,
15793,2025-11-09,1596,50,11,1,498.6,,
15794,2025-01-07,1959,57,1,12,187.31,,
15795,2026-02-04,1765,24,7,2,,229.05,56980.37
15796,2025-12-17,1935,36,5,9,1159.7,93.79,
15797,2025-03-08,3782,47,6,11,0.0,79.04,
15798,2025-10-19,2791,36,8,10,,,122250.61
15799,2025-09-19,1750,17,7,2,,357.44,
15800,2026-10-01,183,27,8,4,,73.88,194879.82
15801,2025-11-29,1839,16,9,1,,,101381.87
15802,2025-03-08,866,56,10,9,,,223676.95
15803,2025-06-25,264,105,8,1,,298.7,
15804,2025-05-19,1574,9,9,12,730.08,43.72,
15806,2025-10-25,2405,79,9,1,,,
15807,2025-02-18,2305,19,12,9,,226.38,55802.53
15808,2025-04-10,1135,30,6,5,,83.3,
15809,2025-01-22,591,29,6,6,,116.48,
15810,2025-06-05,2360,43,4,3,1051.79,,
15811,2025-08-28,1590,20,6,4,1283.13,104.68,
15812,2025-11-14,565,47,12,11,,235.96,210815.28
15814,2025-05-11,2431,5,1,2,388.9,700.02,
15815,2025-01-30,183,2,10,2,,,186242.45
15816,2025-06-09,1805,73,12,5,,,
15817,2025-09-26,732,75,2,11,,163.76,217556.66
15818,2025-12-24,2517,6,9,9,,226.4,126041.51
15819,2025-10-07,2491,8,14,10,1373.72,,
15820,2025-02-09,1866,72,8,10,,,
15822,2026-01-14,2858,19,3,7,,230.88,
15823,2025-04-17,1513,15,12,8,,157.48,82116.09
15824,2025-04-12,342,8,11,3,,,
15827,2025-12-11,1927,8,4,12,,70.98,31007.13
15828,2025-09-11,1163,38,14,12,,333.74,93689.6
15829,2025-11-09,18,71,7,4,,,129535.49
15830,2025-06-01,1195,62,8,10,,,227484.41
15831,,20,65,5,4,1835.96,255.86,
15832,2025-11-27,788,4,12,9,993.17,61.8,
15833,2025-01-27,2683,9,14,2,,42.49,24152.83
15834,2025-02-17,2695,34,8,10,910.4,107.44,
15835,2025-09-02,1299,23,4,12,707.9,134.52,
15836,2025-05-15,1996,54,2,2,784.53,162.72,
15837,2025-12-30,2152,56,6,7,962.61,,162271.07
15838,2025-02-11,2906,49,15,4,,,233105.51
15839,2025-01-28,2595,19,10,9,659.36,,122215.84
15840,2025-10-23,2949,69,11,7,1218.4,,182575.16
15841,2025-08-25,2877,71,8,9,,80.39,194084.91
15842,2025-03-09,1507,43,15,3,,,
15843,2025-01-15,2859,43,12,8,,174.87,
15844,2025-11-24,1958,62,8,12,,,31171.38
15845,2025-10-11,492,58,13,10,248.4,35.97,
15846,2025-08-02,1344,67,8,6,,5.72,
15847,2026-01-16,1914,27,10,10,,254.38,
15848,2025-05-03,2932,37,13,6,,,84546.83
15849,2025-11-12,2936,34,5,9,1618.81,,297097.1
15850,2025-08-19,2890,62,7,4,,342.73,
15851,2025-11-13,259,44,6,1,,,146089.13
15852,2025-02-25,2932,53,4,3,952.8,213.25,
15853,2025-10-23,2177,14,13,8,1010.17,,
15854,,3571,19,6,4,1152.62,150.14,159974.36
15855,2025-07-03,2483,1,12,8,1550.2,266.39,
15857,2025-12-13,2796,56,14,2,,,
15859,2025-03-27,2012,23,2,4,494.07,84.41,
15860,2025-02-19,531,63,10,5,,,
15861,2025-09-27,2237,64,8,5,,377.61,312659.71
15862,2025-01-19,2327,75,1,12,,,
15863,2026-04-01,1561,66,10,1,,,
15864,2025-01-26,104,19,11,4,1287.29,,239242.93
15866,2025-04-16,1214,73,9,4,317.82,35.24,
15867,,4,4,9,10,,,237422.57
15868,2025-06-14,898,44,11,8,1266.01,220.31,
15869,2025-10-12,1701,41,11,8,,227.67,92846.35
15871,2026-01-24,161,7,5,11,,16.93,
15872,2025-12-20,2518,26,3,5,1006.12,141.04,
15873,2025-12-07,661,53,15,3,,279.01,
15874,2025-06-03,2367,67,9,10,,396.5,
15875,2026-01-25,2572,43,3,7,,159.24,
15876,2026-01-19,1201,77,2,11,,112.77,46693.43
15877,2026-02-10,192,60,11,10,222.88,,
15878,2025-10-06,1035,59,9,9,,364.86,
15879,2026-02-02,451,21,4,11,,,
15881,2025-11-26,457,69,6,11,,118.94,
15882,2025-07-20,1731,2,14,7,,203.73,
15883,2025-04-21,286,23,4,12,,187.63,
15885,2025-07-10,997,45,10,7,771.46,108.54,
15887,2025-10-17,1893,14,1,1,,,
15888,,1050,55,2,1,,,107804.76
15889,2025-09-13,1733,59,10,1,1846.86,132.15,
15890,,2125,38,6,8,1979.62,115.44,
15891,2025-02-22,1857,73,9,9,,45.5,29330.5
15892,,228,59,8,11,,77.18,
15893,2025-10-25,708,41,4,11,1301.8,66.98,
15894,2025-09-25,587,36,14,4,856.69,157.71,
15895,2025-03-12,1515,40,15,11,505.88,,15971.56
15896,2025-05-18,1966,28,3,5,,54.04,45437.96
15897,2025-10-26,317,59,10,2,1890.18,301.49,
15898,2025-11-19,344,34,3,5,,,
15899,2025-03-26,325,20,13,10,891.33,,
15900,2025-03-29,1959,40,1,11,,,39353.72
15901,2026-01-11,1157,5,10,10,,41.56,17495.02
15902,2025-03-18,320,76,1,12,,,238762.85
15903,2026-01-25,1193,15,11,11,,52.32,
15904,2025-08-30,500,9,10,4,1007.44,,
15905,2025-12-04,1395,32,4,10,824.82,80.63,
15906,2025-12-24,225,37,11,7,,37.9,
15907,2025-11-14,2791,74,9,5,712.52,,
15909,2025-09-10,2942,39,7,9,1498.54,262.72,
15910,2025-05-25,1134,59,6,7,,,192045.93
15911,2025-02-16,2144,63,14,7,990.64,140.1,
15912,2025-11-04,1714,56,1,10,226.8,,
15913,2025-12-01,2894,80,3,10,,230.1,151978.91
15914,2025-04-13,1367,32,12,3,,96.6,40603.65
15915,2026-02-01,2591,52,1,4,,,180261.38
15916,2025-08-09,1855,1,12,5,,52.69,
15917,2025-11-03,1241,79,11,3,,,
15918,2025-11-12,2551,32,11,9,1324.03,230.83,
15919,2025-07-24,377,60,1,3,,,
15920,2026-01-31,1536,73,2,12,812.82,,
15921,2025-04-04,1111,54,6,5,,329.71,
15922,2025-01-18,947,9,8,9,1619.23,207.83,
15923,2026-01-08,1790,17,9,3,,,
15924,2025-08-01,1006,44,12,1,519.43,,69608.4
15925,2025-09-13,2668,31,15,3,512.25,,
15926,,2057,34,6,11,,276.76,198787.35
15927,,320,3,12,3,1336.72,166.51,
15928,2025-06-29,1738,34,2,12,,72.91,
15929,2025-06-16,1344,49,15,7,1509.21,,106768.14
15931,2026-12-02,622,34,15,11,,97.34,187254.65
15932,2025-12-03,1670,60,6,10,,,
15933,2025-10-13,1372,43,15,9,1705.3,408.2,
15934,2026-02-11,834,44,12,12,1600.6,360.81,
15936,2025-04-07,1535,40,13,5,,,138724.31
15937,2025-07-04,755,80,2,8,1713.57,385.12,
15938,2025-10-17,2807,69,3,2,,161.97,
15939,2025-04-03,984,56,6,10,1832.77,,
15940,2025-08-31,1803,79,6,5,,1621.41,
15941,2025-12-17,1855,76,13,2,,92.41,36320.09
15942,2025-08-14,829,58,4,1,1218.17,296.47,
15943,2025-01-12,2696,60,13,2,,,
15944,2025-09-14,397,54,3,12,,54.68,
15945,2025-01-24,788,42,3,1,,84.15,155563.25
15946,2025-11-13,2008,33,4,12,,188.95,340143.47
15948,2025-11-20,1021,62,12,3,,,98438.62
15949,2025-12-28,623,112,1,6,,62.05,
15950,2025-07-31,2249,44,12,1,1381.33,272.49,
15951,2025-02-21,2636,80,2,5,,,
15952,2025-11-01,2529,34,11,4,,,
15953,2025-02-17,1514,2,12,8,,,
15954,2025-10-15,1290,80,2,4,,,
15956,2025-01-10,1855,49,15,11,,125.49,
15957,2025-01-25,347,68,3,5,1420.88,173.15,
15958,2025-02-07,2790,58,5,7,258.88,30.78,
15959,2025-09-11,1702,79,2,1,232.28,39.45,
15960,2025-08-12,2201,65,8,6,,27.58,
15961,2026-10-01,2082,4,10,9,,65.64,162169.1
15962,2025-07-13,2196,1,12,10,877.04,,130819.97
15963,2025-05-23,700,24,2,3,435.81,,15801.23
15964,,1130,69,10,8,,20.55,
15965,2025-04-29,35,70,14,9,,,
15966,2025-09-07,2896,78,9,9,,84.99,10727.06
15967,2025-04-14,1413,62,13,5,,104.67,150651.52
15968,2025-07-10,1514,80,15,9,,,300986.8
15969,2025-01-01,2323,4,6,6,,143.85,352853.81
15970,2025-05-10,2809,42,15,2,,109.25,
15971,2025-01-06,2742,11,1,11,,10.32,
15973,2025-12-04,2930,78,6,2,,73.95,12783.05
15974,2025-08-13,2970,79,15,2,1685.01,,
15975,2025-06-21,131,43,15,3,1468.31,250.9,
15977,,1715,34,3,8,1370.4,221.48,76571.11
15978,2025-08-29,2660,8,7,5,,225.42,88856.6
15979,2025-12-20,694,41,13,6,178.98,,
15980,2025-05-01,1563,14,7,5,,216.97,
15981,2025-08-17,1384,36,14,9,,,
15982,2026-01-06,1930,13,3,9,1180.5,,144739.93
15983,2025-08-15,1130,19,12,3,,,
15984,2025-07-21,1414,50,2,8,1729.55,175.36,
15985,2025-04-03,1075,28,10,2,1721.29,,
15986,2025-05-23,1543,26,7,9,,296.85,
15987,2025-03-28,2710,23,8,3,,182.8,
15988,2025-04-09,656,36,8,8,,61.48,130026.36
15990,2025-11-03,595,31,4,4,,,
15991,2025-05-08,431,29,5,3,,135.39,
15992,,1860,11,13,12,354.04,77.74,54445.22
15993,,569,37,4,9,1601.01,219.71,251793.57
15994,2025-07-15,1344,38,15,6,,96.29,79259.42
15995,2025-07-29,2124,38,8,7,,,
15996,2025-10-13,1321,68,13,10,,179.04,
15998,2025-11-24,2692,16,10,5,1188.81,271.16,
15999,2025-03-14,2081,75,6,8,980.82,,187658.71
16001,2026-02-10,2203,40,1,1,,,
16002,,2372,57,9,9,753.74,1040.85,
16003,2025-09-01,2942,55,9,2,,,
16004,2025-06-11,2196,72,6,5,1485.59,,48383.38
16005,2026-02-10,2855,55,5,4,385.78,,
16006,2025-08-03,2654,31,6,12,,,149792.98
16007,2025-12-25,1362,79,1,7,,,29951.17
16008,2026-02-18,516,17,3,3,,,56729.35
16009,2025-04-23,1498,17,15,12,,,
16010,2025-02-10,2190,47,5,7,1779.85,89.09,
16011,2025-09-15,239,76,4,2,,480.91,
16013,2025-03-25,1881,45,9,5,580.79,,
16014,2025-06-04,1192,58,3,11,573.83,102.43,
16015,2025-12-14,3529,9,9,7,704.07,,132576.48
16016,2025-04-07,2755,3,6,9,714.87,,104687.95
16017,2025-12-03,1302,64,15,3,,94.63,
16018,2025-01-24,209,49,12,11,,125.08,
16019,2025-09-04,1687,49,10,10,754.71,74.3,
16020,2025-12-12,933,19,6,10,,279.69,
16021,2025-01-27,2041,24,3,9,181.98,,35723.43
16022,2025-09-14,2900,34,1,9,,,
16024,2025-01-02,544,80,1,11,1282.56,189.39,
16026,2025-03-23,641,78,10,12,,,167840.89
16027,2026-01-18,2210,66,10,11,,167.76,
16028,2025-07-05,2036,27,3,8,,,70549.22
16029,2025-09-09,1438,69,7,5,947.81,,59250.8
16030,2025-02-04,2670,70,3,12,,,154006.31
16031,2025-05-13,2764,32,12,4,525.21,,
16032,,248,32,11,7,,,75745.9
16033,2025-07-20,2973,53,6,4,942.5,219.79,
16034,2025-12-18,2577,56,7,10,496.42,,
16035,2025-01-02,1126,65,5,10,200.37,11.2,
16036,2025-11-24,2215,72,2,11,737.62,74.83,
16037,,1053,25,3,2,,69.05,
16039,2025-04-30,302,69,5,1,,390.73,160626.54
16040,2025-05-07,522,40,11,10,1265.77,159.45,
16041,2025-03-20,1079,67,2,4,,,120599.67
16042,2025-06-03,831,67,15,8,,,21989.15
16043,2025-02-16,441,22,8,11,1702.02,,
16044,2025-01-19,198,58,8,8,578.98,,
16045,2025-08-12,207,40,3,11,,,123200.56
16046,2025-10-08,963,37,6,12,1823.57,,258847.27
16047,2025-05-21,2951,25,3,12,930.45,129.91,
16048,2025-09-06,193,2,10,1,515.44,77.17,
16049,2025-05-29,2228,74,5,5,1369.1,202.51,
16050,,1065,72,2,8,,4.65,
16051,2026-01-02,2722,17,3,10,1706.18,423.52,
16052,2025-07-01,2287,45,8,6,315.53,,
16053,2025-07-17,1932,4,5,2,,351.32,163764.54
16054,2025-11-14,1466,15,4,12,987.94,,102385.23
16055,2025-07-21,2072,17,4,6,830.43,63.61,
16056,,1541,58,6,4,,,
16057,2025-11-23,1451,35,3,11,,,
16058,2025-07-13,618,62,15,6,315.41,61.45,
16061,2025-09-13,2605,50,5,2,,214.69,169419.91
16062,2025-12-10,1287,73,10,4,528.7,,
16063,2026-02-15,1097,9,3,10,,61.6,
16064,,2114,17,13,8,716.84,39.91,92721.37
16065,2025-02-08,1317,60,6,8,,76.25,48749.26
16066,2025-02-07,3542,7,14,6,,,
16067,2025-01-04,2179,4,13,2,,46.6,
16068,2026-01-21,647,15,6,8,,,
16069,2025-01-14,552,74,6,10,1631.85,190.01,
16070,,1026,17,5,12,843.69,,162625.41
16071,,1214,46,11,6,1935.78,291.97,
16072,2025-04-08,2014,6,1,9,,,114547.84
16073,2025-11-29,1996,77,12,8,,146.75,52659.35
16074,2025-11-21,1080,80,5,10,,201.62,
16075,2025-02-09,134,11,12,3,1582.85,191.31,
16076,2025-11-15,230,18,4,5,445.24,,40115.17
16079,2025-07-26,1622,20,10,10,1142.15,65.62,
16080,2025-06-30,2092,77,14,7,62.8,,11643.83
16081,,390,78,8,1,405.96,47.24,
16082,2025-10-05,2532,47,14,1,,,
16083,2025-03-02,2918,1,6,6,746.06,118.36,
16085,2025-08-05,28,7,6,9,,,128061.62
16087,2026-01-27,3609,76,6,7,370.0,,72638.83
16088,2025-09-23,502,50,4,5,1424.13,,
16089,2025-02-22,1031,44,10,2,220.32,54.11,
16090,2025-12-19,2288,76,2,12,,13.59,4129.43
16091,2025-06-25,2376,73,5,4,1138.26,,207228.82
16092,2025-04-15,542,32,2,12,,32.92,
16093,2025-03-28,2855,28,11,10,,138.17,
16094,,2361,28,12,1,,36.62,
16095,2025-04-04,944,38,12,12,501.69,,62937.72
16096,2025-12-30,262,5,10,12,,,19418.01
16098,2025-06-28,2683,29,15,10,,191.76,
16099,,2433,74,13,6,644.94,147.22,
16100,,2500,73,3,7,1243.06,281.7,85086.26
16102,2025-10-06,689,17,3,8,96.78,11.51,
16103,2025-01-08,2080,24,7,8,865.53,155.57,
16104,2025-05-13,1129,49,9,8,1016.45,,62733.46
16105,2025-07-24,2638,74,3,9,,264.23,254430.78
16106,2025-08-02,697,48,2,1,1165.03,,
16108,2025-07-25,655,28,2,4,587.0,,53957.89
16109,2025-02-02,2659,40,14,12,,,
16110,2025-04-10,821,76,12,6,,,
16112,2026-01-23,1884,78,7,6,66.34,,10946.27
16113,2025-06-24,2629,49,1,1,,35.59,15652.1
16114,,1163,70,4,4,943.45,64.98,
16116,2025-09-08,335,73,14,10,1541.06,202.18,
16117,2026-01-14,1391,56,7,9,,429.81,232024.91
16118,2025-06-03,1477,51,14,5,379.62,38.77,
16119,2025-02-06,476,58,1,8,,,55134.8
16120,2026-01-25,1196,37,8,8,,66.78,
16121,2025-10-25,1172,2,9,6,,1076.37,37980.42
16122,2025-06-10,2035,20,1,3,,,134237.4
16123,2025-05-03,1533,17,7,6,791.92,65.49,
16124,2026-01-21,2958,34,13,8,,,
16125,2025-05-15,98,56,14,4,1216.06,,30283.85
16126,2025-02-02,1122,64,8,12,,,167075.77
16127,2025-12-24,2729,22,6,6,759.1,159.06,
16128,2026-01-30,2884,21,12,3,,74.52,
16130,2025-04-01,1199,18,15,5,1992.05,,
16131,2025-08-21,159,74,3,11,,,223091.88
16132,2026-09-02,2969,24,8,2,1082.57,239.92,
16133,2025-01-10,2552,17,3,4,1514.26,365.72,
16134,2025-05-04,301,2,3,11,,,16261.97
16135,2025-04-06,791,22,9,12,,,60260.17
16136,2025-09-19,449,1,9,11,1730.49,,207014.27
16137,2025-06-10,2808,13,3,4,906.83,166.73,
16138,2026-01-24,1900,46,15,10,1282.86,,
16142,2026-12-01,23,12,13,5,328.65,61.49,
16143,,1016,2,4,6,,,
16144,2025-02-08,1895,62,7,6,1415.92,,143441.45
16146,,1741,13,14,5,1989.99,,290496.05
16147,2025-06-13,3792,47,12,7,,,
16148,2025-08-03,368,40,8,2,,234.57,
16149,2025-06-01,437,46,2,11,,172.52,57392.75
16150,2025-11-04,203,55,7,3,1964.69,3042.58,
16152,2025-10-10,2639,31,3,11,,,
16153,2025-12-08,1674,54,11,1,923.84,178.22,
16154,2025-07-15,500,71,10,1,,248.03,
16155,2025-06-26,818,20,15,5,,,
16156,2025-03-23,1960,25,11,8,1276.87,,75717.3
16157,2025-08-02,2703,62,1,8,1558.89,120.76,
16158,2025-05-05,2262,44,14,11,1107.08,150.84,
16159,2025-07-04,2778,25,5,11,,483.72,82456.05
16161,2025-03-20,2688,37,12,6,1512.92,,
16162,,502,30,14,1,1513.28,,
16166,2025-07-29,2954,8,11,5,,253.1,144473.5
16167,2025-12-18,2801,26,14,6,1295.1,299.67,
16168,2025-01-28,572,19,7,11,,52.06,32988.22
16169,2025-11-22,977,16,4,8,1015.72,224.14,
16170,2025-08-26,813,80,5,4,,119.3,
16171,2025-11-01,1322,69,12,2,,299.74,374220.96
16172,2025-08-07,877,21,2,3,,265.23,
16174,,2599,65,12,12,,2680.46,
16175,2026-01-07,2907,80,3,6,,377.97,
16176,2026-10-02,169,77,1,8,1420.02,,
16177,2025-06-02,876,33,13,8,,186.84,
16178,2025-02-15,889,101,15,7,311.03,68.31,
16179,,2326,24,15,8,297.89,,
16180,2025-06-17,2602,40,14,9,,,199697.06
16181,2025-10-19,1176,52,14,6,,157.81,
16182,2025-11-09,2537,17,4,2,1630.64,,
16184,2025-10-10,988,77,6,5,971.61,140.87,
16185,2025-03-23,2266,56,15,9,,48.44,
16186,2025-03-09,679,104,11,6,,40.65,
16187,2025-04-18,2694,2,8,3,212.88,11.38,
16188,,902,5,11,3,872.12,,
16189,2025-11-03,1054,47,13,1,,462.56,
16190,2025-12-27,1041,56,12,6,,,
16191,2025-06-22,2066,68,15,5,,,
16192,2025-02-23,1843,44,14,7,,,
16193,2025-12-25,1360,26,4,4,1697.53,,56364.06
16194,2025-09-24,2166,14,6,3,,65.96,31339.15
16195,,1693,3,2,10,213.18,36.3,
16196,2025-03-14,2896,76,3,4,,301.21,
16197,2025-06-14,1173,22,5,5,898.27,51.88,
16199,2025-06-30,2150,78,4,3,427.9,,
16200,2025-03-13,2470,50,15,2,719.43,,94641.25
16201,2025-11-29,2892,34,8,7,1192.6,,
16202,2025-12-24,1574,109,5,7,,207.34,165206.4
16204,2026-08-01,2479,25,6,11,1896.97,135.45,
16205,2025-05-23,1699,9,3,7,1251.87,95.5,
16206,2026-01-30,1204,28,2,7,,45.11,56307.85
16207,2025-04-07,920,4,11,4,,274.36,
16209,2026-02-10,1972,20,7,1,1987.67,124.38,
16210,2025-06-17,1560,12,5,8,482.67,,
16211,2025-02-19,2760,15,11,5,,319.17,
16212,2025-01-29,1955,71,4,9,,,214761.87
16213,2025-04-25,325,60,1,4,,356.48,
16214,2025-09-13,2121,79,3,11,,289.07,271495.27
16215,2025-10-28,455,70,7,3,,176.08,221596.48
16216,2026-01-21,1077,65,15,5,,72.83,
16217,2025-05-13,1201,76,4,5,679.65,76.01,
16218,,855,71,6,4,,38.26,18418.6
16219,2025-10-30,1320,39,2,4,1608.74,,
16220,2025-07-28,511,1,9,1,,303.0,365650.61
16221,2025-09-12,2199,78,4,6,,,
16222,2025-07-25,716,5,2,11,,,
16223,,2951,52,4,9,,321.01,
16224,2025-02-14,1108,30,8,3,,116.97,46786.97
16225,2025-03-05,2162,65,2,4,1944.85,,
16226,2025-08-31,635,45,14,5,,152.93,
16227,2025-03-16,1021,18,12,10,988.01,86.88,
16229,2025-06-19,2347,54,7,1,,136.26,
16230,2025-07-30,348,51,9,12,1764.48,,
16232,2025-09-19,2077,80,2,5,1887.07,205.25,
16233,,469,115,2,10,,,
16234,2026-01-12,1601,34,1,9,,,
16235,2025-04-22,1748,21,3,6,,,
16236,2025-03-22,1771,53,13,5,1298.62,,41151.94
16239,2026-01-23,1093,1,13,8,,209.45,
16240,2025-11-28,1638,14,15,5,1227.43,,
16241,2025-09-20,2521,7,12,7,930.67,,93280.7
16243,2025-12-18,2943,2,2,2,,,6171.31
16244,2025-12-21,314,38,2,2,,136.82,
16245,2025-05-21,573,25,6,1,,,
16246,2025-11-23,2223,9,13,6,157.45,,21378.88
16247,2025-11-16,690,5,3,1,1995.77,,
16248,2025-05-19,1920,28,8,1,286.98,58.83,
16249,2026-02-16,157,69,4,1,57.52,,10403.07
16250,2025-07-31,374,4,11,6,,231.25,
16251,2025-05-15,2903,17,2,4,,,248100.09
16252,2025-10-04,1129,65,11,7,602.12,,
16253,2025-05-31,1628,66,11,5,,,
16254,2025-01-04,2220,9,15,9,1064.07,,
16255,,2938,74,15,10,,26.38,
16256,2025-02-17,534,73,12,3,,,
16257,2025-09-25,2694,35,10,12,,,
16258,2025-11-11,847,30,6,9,285.42,,36675.81
16259,2025-05-20,1245,12,12,3,240.67,,
16260,2025-05-15,2812,63,3,12,,,
16261,2025-09-18,2995,49,9,4,,193.16,160710.35
16262,,1079,33,9,12,600.96,106.27,46564.74
16263,2025-01-23,2463,55,6,7,,,
16264,2025-09-19,570,17,2,6,,181.96,
16265,,1025,34,13,3,392.79,74.03,
16266,2025-04-23,2396,72,8,8,,251.2,
16267,,1873,10,11,8,,,143781.16
16268,2025-02-07,133,27,8,10,,236.66,
16269,2025-10-03,2736,74,2,3,820.86,,
16270,2025-10-13,2419,12,1,1,1562.66,,151481.93
16271,2025-01-12,2573,45,13,8,,70.02,153095.0
16272,2026-01-12,2269,63,10,8,658.37,160.49,
16273,,2986,35,3,11,,,
16274,2025-11-23,2733,46,4,10,,,14645.49
16275,2025-10-30,1216,8,13,5,,253.84,
16276,2025-11-26,952,3,5,7,669.99,140.69,
16277,2025-07-15,789,79,6,6,,,129364.73
16278,2025-03-14,2220,51,5,8,,194.57,125105.95
16279,,2333,60,6,6,1708.6,356.32,100220.94
16280,2026-02-04,2166,8,7,4,,185.96,36618.73
16281,2026-01-12,2128,39,2,11,,1462.88,
16282,2025-03-05,1104,32,6,5,1124.67,171.27,
16283,2025-10-23,140,65,2,9,540.72,126.22,
16284,2025-12-27,1406,3,7,3,413.53,,
16285,2025-08-31,2965,7,10,12,1278.71,,62804.93
16286,,1320,15,12,3,824.19,,
16287,2025-01-08,593,63,1,7,1736.69,,72598.81
16288,2025-08-06,164,68,4,8,,206.43,
16289,2025-04-02,2279,4,6,10,,51.64,152862.46
16290,2025-08-29,918,56,14,8,,60.57,
16291,2026-01-18,2445,76,2,4,-712.01,,
16292,,2222,72,14,7,1993.14,438.26,
16293,2025-03-07,664,27,11,7,,,
16295,2025-08-18,1185,40,2,4,,,
16296,2025-12-25,2053,13,12,1,,174.79,103701.42
16297,2026-01-26,1709,6,14,11,1842.19,123.28,
16298,,1032,44,2,2,903.57,197.9,161759.4
16301,2025-02-22,2198,56,1,8,,196.53,
16303,2025-08-19,1851,5,7,3,549.22,,
16304,2025-11-13,2646,35,7,1,782.52,77.48,
16305,2025-03-09,3873,23,1,9,1261.15,,51088.61
16306,2025-12-03,1479,76,14,12,,253.05,
16307,2025-11-09,1739,18,9,5,,218.37,
16308,2025-07-27,1828,33,8,4,,80.16,
16309,2025-08-04,607,58,11,6,0.0,80.69,
16310,2025-06-28,898,53,3,2,1076.23,209.65,
16311,2025-05-06,845,77,7,11,,45.31,43812.58
16312,2025-12-27,228,12,11,5,,36.45,15718.65
16313,2026-01-31,188,19,9,10,,,
16314,2025-08-13,624,19,13,4,,,
16315,2025-05-16,50,36,14,5,375.07,51.45,
16316,2025-07-06,1365,78,4,3,1864.74,435.55,
16319,2025-05-09,1265,58,11,11,413.79,74.35,
16321,2025-07-30,454,48,12,6,,177.45,
16323,2025-08-21,1292,65,5,12,,,25380.93
16324,2025-11-23,1046,35,2,12,,368.05,
16325,2025-05-16,2211,66,7,10,,96.99,
16326,2025-01-06,2603,69,4,9,1106.52,172.8,
16328,2025-04-13,172,30,8,9,1605.83,,170145.51
16329,2025-05-30,1123,2,6,7,,84.01,305932.89
16330,2025-07-14,34,54,15,1,964.09,93.63,
16331,2026-01-02,2257,26,9,11,,181.81,
16332,2025-03-12,725,2,13,2,,22.82,
16333,2025-03-17,1995,34,13,6,,295.18,145966.7
16334,2025-08-05,2272,4,10,12,,,
16335,2025-10-27,1973,31,9,8,,344.07,
16336,2025-07-09,2544,70,10,11,634.18,,
16337,2026-01-27,2282,4,9,10,,125.87,
16338,2025-11-21,2023,8,3,8,,,
16339,2025-02-20,283,28,10,9,,,135805.17
16340,,2237,58,2,10,823.31,,
16341,2026-02-20,2094,78,9,4,,141.94,
16342,2025-08-29,443,55,2,2,835.1,,36195.5
16343,2025-09-22,2627,42,4,5,,,52749.14
16345,2026-05-02,1607,23,15,7,,149.56,
16346,,643,62,15,6,,,
16347,2026-01-22,975,75,12,7,1390.9,194.24,
16348,2025-05-28,2510,23,13,8,626.97,97.95,
16349,2025-11-18,42,104,3,12,,161.21,
16350,2025-02-28,2678,77,12,11,,147.19,73849.62
16351,,792,74,9,3,1019.96,,154207.0
16352,2026-01-21,2922,1,9,12,990.55,,
16353,2025-10-30,2029,40,7,10,941.63,104.78,
16354,2025-12-30,2812,71,8,1,,,
16355,2025-12-02,1078,15,3,6,,111.55,290318.97
16356,2025-09-24,699,7,5,8,,,
16357,2025-01-28,897,70,12,9,736.56,,
16358,2025-01-18,2595,10,3,8,,,85873.02
16359,2025-07-30,1230,68,8,4,,246.58,
16361,2025-04-03,245,79,14,7,1362.99,292.31,
16362,2025-03-31,2017,58,10,8,1589.85,,
16363,2025-06-22,1329,3,11,3,,120.0,108856.23
16364,2025-05-04,1514,5,3,12,,34.25,
16365,,960,19,1,11,,,
16366,,538,29,10,10,,,31841.38
16367,2025-03-11,945,23,5,4,,229.02,121297.39
16368,2025-02-19,1010,10,5,6,1979.2,,
16369,2025-07-21,1135,20,8,2,649.36,,
16370,2025-09-09,511,61,6,3,329.5,,
16371,2026-01-26,2580,3,1,8,,,342074.69
16372,2025-12-25,644,49,12,7,1208.61,257.39,
16373,2025-12-21,569,6,13,10,,433.95,273509.19
16374,2025-03-17,322,43,4,1,1427.56,,231599.52
16375,2025-11-04,2680,49,12,5,1922.09,127.85,
16377,2026-02-09,336,62,13,10,1085.84,,
16378,2025-10-27,2303,15,5,2,663.32,,
16379,2025-08-11,2716,66,12,11,,,
16380,2025-01-27,3586,40,9,9,1152.76,127.16,
16381,2025-03-22,281,79,13,4,776.12,126.84,
16383,2025-08-30,445,77,15,3,,148.85,
16384,,1122,75,7,2,1626.41,,94010.71
16386,2025-09-20,2431,77,12,10,686.3,94.92,
16387,2026-02-09,2819,25,10,11,,120.89,
16388,2025-12-02,98,15,2,12,,183.59,95838.27
16390,2025-12-20,537,68,15,6,,,79450.73
16391,,652,35,12,10,,,136662.66
16392,2026-01-05,209,25,12,8,405.22,78.36,
16393,2026-01-29,614,39,12,4,,842.58,
16394,2025-11-10,1975,13,11,9,,90.22,131018.2
